Epoch,accuracy,loss,val_accuracy,val_loss
0,0.12666666507720947,3.0463733673095703,0.12999999523162842,1.9786629676818848
1,0.17666666209697723,2.9046921730041504,0.12999999523162842,1.9786980152130127
